175,10,42,10.5,xlarge
183,55,115,79.9,xlarge
113,51,90,51.6,xlarge
161,35,66,40,xlarge
163,37,68,47.7,xlarge
140,25,100,45,xlarge
155,60,120,85.5,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
320,14,16,14.7,xlarge
200,25,120,10,xlarge
200,35,160,30,xlarge
210,30,150,29,xlarge
210,30,150,29,xlarge
210,30,150,29,xlarge
250,10,14,1.17,xlarge
180,60,60,56,xlarge
183,55,115,79.9,xlarge
180,50,70,35,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
200,10,10,0.98,xlarge
180,7,12,0.84,xlarge
200,35,160,15,xlarge
88,60,70,80,xlarge
190,92,100,94.5,xlarge
146,16,86,18.55,xlarge
152,48,78,41.2,xlarge
152,48,78,41.2,xlarge
152,48,78,41.2,xlarge
100,60,78,45,xlarge
200,25,160,35,xlarge
133,57,72,51.2,xlarge
164,65,69,63.8,xlarge
200,20,160,35,xlarge
200,7,8,0.8,xlarge
205,40,165,55,xlarge
205,40,165,55,xlarge
200,20,160,22,xlarge
300,20,20,15,xlarge
200,20,20,11.1,xlarge
200,50,150,55,xlarge
200,50,150,55,xlarge
200,30,140,10,xlarge
185,60,60,75,xlarge
180,20,150,15,xlarge
200,25,140,25,xlarge
89,65,65,60,xlarge
180,20,80,15.6,xlarge
200,90,90,150,xlarge
200,90,90,150,xlarge
200,90,90,150,xlarge
200,90,90,150,xlarge
150,5,45,5,xlarge
176,6,45,6.5,xlarge
450,20,200,7.5,xlarge
110,44,110,87.9,xlarge
110,44,110,87.9,xlarge
168,37,63,41.2,xlarge
163,37,68,47.7,xlarge
80,70,70,70,xlarge
180,30,80,32,xlarge
181,32,82,45,xlarge
80,60,60,50,xlarge
200,85,85,33.3,xlarge
143,80,84,20,xlarge
170,33,90,30,xlarge
172,33,90,20.8,xlarge
200,15,15,8,xlarge
150,30,30,8,xlarge
197,28,89,18.55,xlarge
200,20,90,27,xlarge
110,60,75,50,xlarge
150,6,46,7.8,xlarge
200,27,90,10,xlarge
184,53,80,60.3,xlarge
170,70,70,72,xlarge
90,63,67,64.3,xlarge
200,30,90,21.5,xlarge
200,10,45,12,xlarge
240,130,220,190,xlarge
180,30,150,15,xlarge
240,130,220,190,xlarge
240,130,220,190,xlarge
240,130,220,190,xlarge
240,130,220,190,xlarge
240,130,220,190,xlarge
240,130,220,190,xlarge
170,80,100,45,xlarge
95,65,85,63,xlarge
150,20,85,17.65,xlarge
200,40,40,30,xlarge
188,46,46,30,xlarge
200,25,60,20,xlarge
182,25,61,24,xlarge
190,24,130,10,xlarge
190,24,130,10,xlarge
200,25,25,13.4,xlarge
200,5,100,5.3,xlarge
200,15,15,14,xlarge
200,15,15,14,xlarge
160,35,60,45,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
190,35,70,16.5,xlarge
180,30,80,32,xlarge
181,32,82,45,xlarge
200,70,120,45.5,xlarge
200,70,120,45.5,xlarge
200,70,120,45.5,xlarge
200,70,120,45.5,xlarge
180,35,35,35,xlarge
153,27,36,19.76,xlarge
180,30,80,15,xlarge
200,20,160,22,xlarge
200,20,20,16,xlarge
180,20,150,15,xlarge
200,140,160,40,xlarge
200,140,160,40,xlarge
200,10,12,3,xlarge
165,10,10,3,xlarge
200,10,12,3,xlarge
165,10,10,3,xlarge
206,24,108,0.106,xlarge
206,24,108,0.106,xlarge
206,24,108,0.106,xlarge
200,20,160,35,xlarge
190,10,30,2.65,xlarge
146,93,94,35,xlarge
100,90,90,65,xlarge
200,7,8,0.8,xlarge
200,70,80,31.2,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
175,10,42,10.5,xlarge
277,13,16,13.1,xlarge
180,7,12,0.84,xlarge
180,30,80,32,xlarge
181,32,82,45,xlarge
170,20,45,12.4,xlarge
170,24,46,15,xlarge
200,40,160,0.035,xlarge
200,25,140,25,xlarge
170,70,70,72,xlarge
200,20,120,25,xlarge
53,41,45,70,xlarge
88,66,70,77,xlarge
192,78,98,141.3,xlarge
143,80,84,20,xlarge
80,44,77,43.2,xlarge
82,45,72,62.4,xlarge
180,30,50,41,xlarge
200,30,90,22,xlarge
90,75,75,65,xlarge
105,65,90,45,xlarge
171,3,100,9.15,xlarge
170,7,100,10.2,xlarge
150,3,90,7.5,xlarge
150,3,90,7.65,xlarge
150,3,90,7.5,xlarge
150,3,90,7.65,xlarge
160,20,96,25.1,xlarge
200,35,160,30,xlarge
200,20,70,10,xlarge
169,30,78,35.45,xlarge
180,7,12,0.84,xlarge
180,7,12,0.84,xlarge
183,55,115,79.9,xlarge
130,70,70,45,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
2000,35,35,8,xlarge
140,25,100,45,xlarge
210,67,67,37.8,xlarge
168,37,63,41.2,xlarge
163,37,68,47.7,xlarge
175,10,40,8.5,xlarge
90,60,65,72,xlarge
180,22,80,14.4,xlarge
170,21,45,11.6,xlarge
170,24,46,15,xlarge
180,65,70,60,xlarge
98,40,95,54.7,xlarge
175,7,45,9.5,xlarge
200,5,5,8.5,xlarge
200,25,120,17.5,xlarge
160,15,80,15,xlarge
150,45,100,17.5,xlarge
90,52,65,56.7,xlarge
95,70,70,60,xlarge
135,64,72,57.1,xlarge
280,14,14,1.33,xlarge
120,65,90,179912.833,xlarge
180,65,70,60,xlarge
850,495,595,70,xlarge
88,60,70,80,xlarge
200,5,5,2.5,xlarge
180,65,80,110,xlarge
210,72,72,105,xlarge
90,52,65,56.7,xlarge
200,30,90,13,xlarge
60,50,50,200,xlarge
168,37,63,41.2,xlarge
163,37,68,47.7,xlarge
200,10,80,35,xlarge
190,25,150,9.8,xlarge
180,80,80,70,xlarge
200,25,140,25,xlarge
184,53,80,60.3,xlarge
170,30,100,35.2,xlarge
153,24,91,26.2,xlarge
194,90,115,40,xlarge
49,33,38,52,xlarge
110,43,103,53,xlarge
110,43,103,53,xlarge
110,43,103,53,xlarge
110,43,103,53,xlarge
100,90,100,71.9,xlarge
200,60,60,45,xlarge
200,20,180,22,xlarge
200,20,90,12,xlarge
2000,80,80,80,xlarge
180,30,80,32,xlarge
181,32,82,45,xlarge
200,9,46,18.8,xlarge
162,32,92,50,xlarge
185,30,90,22.5,xlarge
200,25,160,41.5,xlarge
170,19,92,19.8,xlarge
173,12,100,17.75,xlarge
192,72,72,52,xlarge
172,68,72,66.85,xlarge
180,60,60,56,xlarge
180,60,60,56,xlarge
177,70,78,78,xlarge
190,30,90,50,xlarge
187,31,82,41,xlarge
150,15,50,23.9,xlarge
160,15,50,15,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
210,72,72,105,xlarge
95,20,50,66,xlarge
230,76,90,86,xlarge
230,76,90,86,xlarge
85,70,70,54,xlarge
170,50,60,35.2,xlarge
200,30,90,13,xlarge
245,70,96,78.9,xlarge
120,70,70,50,xlarge
200,110,120,75,xlarge
200,110,120,75,xlarge
200,110,120,75,xlarge
180,10,10,3.35,xlarge
185,10,10,3.5,xlarge
180,10,10,3.35,xlarge
185,10,10,3.5,xlarge
320,14,14,17.5,xlarge
185,50,80,58,xlarge
100,40,40,98.7,xlarge
180,30,80,32,xlarge
181,32,82,45,xlarge
200,27,160,31,xlarge
300,5,10,2.5,xlarge
300,5,10,2.5,xlarge
300,5,10,2.5,xlarge
197,28,89,18.55,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
120,63,120,45.6,xlarge
133,57,72,51.2,xlarge
120,40,90,42.5,xlarge
120,40,90,42.5,xlarge
120,40,90,42.5,xlarge
80,60,60,45,xlarge
90,52,65,56.7,xlarge
184,18,46,8.5,xlarge
200,20,90,36.1,xlarge
200,45,100,46.7,xlarge
200,45,100,46.7,xlarge
200,45,100,46.7,xlarge
180,65,70,60,xlarge
175,10,42,10.5,xlarge
192,65,70,81.7,xlarge
280,14,14,1.33,xlarge
200,20,20,13,xlarge
155,20,20,9.1,xlarge
200,20,20,13,xlarge
155,20,20,9.1,xlarge
200,30,90,21.5,xlarge
87,62,65,60,xlarge
180,65,70,60,xlarge
220,10,10,1.1,xlarge
200,30,140,21.5,xlarge
200,100,120,80,xlarge
200,100,120,80,xlarge
200,100,120,80,xlarge
200,100,120,80,xlarge
200,100,120,80,xlarge
200,100,120,80,xlarge
200,100,120,80,xlarge
200,100,120,80,xlarge
200,100,120,80,xlarge
160,40,42,40,xlarge
180,13,13,3.05,xlarge
200,20,20,6,xlarge
180,60,65,80,xlarge
180,60,65,80,xlarge
220,10,10,1.1,xlarge
175,7,45,9.5,xlarge
850,495,595,70,xlarge
195,13,40,7.5,xlarge
195,75,85,34.5,xlarge
238,27,35,28.4,xlarge
200,20,160,22,xlarge
181,60,68,80,xlarge
150,70,90,28,xlarge
150,70,90,28,xlarge
220,12,15,8.4,xlarge
190,10,30,2.65,xlarge
200,20,90,17,xlarge
200,20,180,15,xlarge
182,68,68,78.5,xlarge
206,53,104,70,xlarge
206,53,104,70,xlarge
206,53,104,70,xlarge
300,25,25,16,xlarge
300,22,22,16.15,xlarge
206,53,104,70,xlarge
164,65,69,63.8,xlarge
190,78,98,45,xlarge
88,60,70,80,xlarge
150,20,110,5.6,xlarge
200,28,90,27.6,xlarge
200,28,90,27.6,xlarge
200,30,140,38,xlarge
220,10,10,1.1,xlarge
280,14,14,1.33,xlarge
280,14,14,1.33,xlarge
280,14,14,1.33,xlarge
142,38,47,34.25,xlarge
124,40,80,54,xlarge
150,40,50,18,xlarge
180,50,90,60,xlarge
172,5,5,5.35,xlarge
250,12,12,1.1,xlarge
180,50,106,28.7,xlarge
170,45,45,6.5,xlarge
200,27,160,20,xlarge
200,10,10,0.98,xlarge
180,7,12,0.84,xlarge
90,67,67,71.5,xlarge
200,51,160,43,xlarge
200,51,160,43,xlarge
200,10,10,0.98,xlarge
133,57,72,51.2,xlarge
142,35,49,26.9,xlarge
184,53,80,60.3,xlarge
184,53,80,60.3,xlarge
184,53,80,60.3,xlarge
160,20,96,25.1,xlarge
280,14,14,1.33,xlarge
150,30,60,15,xlarge
220,10,10,1.1,xlarge
220,10,10,1.1,xlarge
166,12,40,8.15,xlarge
275,80,90,65,xlarge
275,80,90,65,xlarge
180,50,95,45,xlarge
89,54,65,61,xlarge
185,25,30,20,xlarge
180,31,40,28.25,xlarge
180,7,12,0.84,xlarge
180,30,40,10,xlarge
170,40,40,9.95,xlarge
172,45,78,52,xlarge
172,45,78,52,xlarge
172,45,78,52,xlarge
172,45,78,52,xlarge
172,45,78,52,xlarge
200,27,160,28.5,xlarge
184,53,80,60.3,xlarge
200,70,150,25,xlarge
200,70,150,25,xlarge
184,53,80,60.3,xlarge
170,65,77,67.8,xlarge
110,70,95,45,xlarge
180,25,60,16.8,xlarge
182,25,61,24,xlarge
180,25,60,16.8,xlarge
182,25,61,24,xlarge
200,35,140,30,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
230,90,100,35.2,xlarge
180,30,80,32,xlarge
181,32,82,45,xlarge
190,10,30,2.65,xlarge
223,9,41,13.8,xlarge
100,60,75,80,xlarge
175,10,40,8.5,xlarge
180,25,60,22,xlarge
182,25,61,24,xlarge
180,20,60,15,xlarge
173,30,65,29.55,xlarge
200,10,10,0.98,xlarge
200,10,10,0.98,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
45,30,35,42.45,xlarge
88,58,64,72,xlarge
210,10,35,28.8,xlarge
200,10,10,4,xlarge
200,20,20,6,xlarge
164,65,69,63.8,xlarge
182,77,88,112.4,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
200,20,120,20,xlarge
190,90,93,115,xlarge
200,19,90,10,xlarge
192,78,98,70,xlarge
200,10,10,3.05,xlarge
220,8,8,3.45,xlarge
74,57,74,43,xlarge
70,40,67,44.9,xlarge
150,100,150,25,xlarge
150,100,150,25,xlarge
150,100,150,25,xlarge
150,100,150,25,xlarge
150,100,150,25,xlarge
200,25,90,18,xlarge
200,30,90,21.5,xlarge
88,61,66,66,xlarge
200,20,120,20,xlarge
200,10,10,0.98,xlarge
300,5,10,2.5,xlarge
152,42,52,0.032,xlarge
180,45,90,48.5,xlarge
160,10,45,12.5,xlarge
154,7,39,15.6,xlarge
165,54,117,92,xlarge
165,54,117,92,xlarge
165,54,117,92,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
133,57,72,51.2,xlarge
158,45,138,2.4,xlarge
168,19,50,2.25,xlarge
183,5,70,3.45,xlarge
142,34,44,9,xlarge
200,5,100,3,xlarge
200,7,8,0.8,xlarge
200,20,90,12,xlarge
220,12,15,8.4,xlarge
70,45,45,100,xlarge
175,10,42,10.5,xlarge
85,58,60,70,xlarge
192,65,70,81.7,xlarge
120,63,120,45.6,xlarge
110,44,110,87.9,xlarge
110,44,110,87.9,xlarge
210,74,75,92.5,xlarge
180,7,12,0.84,xlarge
180,7,12,0.84,xlarge
88,58,64,72,xlarge
150,45,45,8.5,xlarge
140,20,35,4.8,xlarge
175,7,45,9.5,xlarge
180,53,90,55.4,xlarge
96,65,82,43.1,xlarge
190,10,30,2.65,xlarge
95,20,50,66,xlarge
88,50,63,57,xlarge
180,25,60,22,xlarge
182,25,61,24,xlarge
180,40,50,30,xlarge
100,40,46,152.6,xlarge
180,50,80,64.5,xlarge
80,70,70,70,xlarge
180,42,76,35.7,xlarge
165,16,50,8.7,xlarge
880,610,660,10,xlarge
131,25,83,51.6,xlarge
131,25,83,51.6,xlarge
131,25,83,51.6,xlarge
150,20,60,6,xlarge
95,20,50,66,xlarge
210,10,35,28.8,xlarge
180,30,150,15,xlarge
180,25,60,15,xlarge
182,25,61,24,xlarge
180,35,35,25,xlarge
250,25,25,18,xlarge
200,20,20,24.64,xlarge
100,68,80,79,xlarge
200,20,160,10,xlarge
194,25,150,40,xlarge
170,65,77,67.8,xlarge
200,30,90,21.5,xlarge
200,30,90,21.5,xlarge
89,65,65,60,xlarge
142,10,50,7.3,xlarge
200,6,46,11,xlarge
200,20,120,20,xlarge
150,45,100,12.5,xlarge
95,20,50,66,xlarge
150,75,75,30,xlarge
80,60,60,75,xlarge
179,43,59,31.4,xlarge
201,26,160,35.25,xlarge
200,23,160,35.2,xlarge
200,25,90,17,xlarge
95,70,70,60,xlarge
991,58,58,17,xlarge
200,7,8,0.8,xlarge
200,7,8,0.8,xlarge
200,7,8,0.8,xlarge
180,6,60,3.5,xlarge
120,90,90,60,xlarge
150,41,50,40.1,xlarge
200,20,90,140,xlarge
200,23,23,15.35,xlarge
300,5,10,2.5,xlarge
137,50,78,52.6,xlarge
300,3,3,1.45,xlarge
300,3,3,1.45,xlarge
300,3,3,1.45,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
200,20,90,12,xlarge
142,38,47,34.25,xlarge
200,20,160,150,xlarge
200,50,100,35.2,xlarge
180,25,80,250.001,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
280,5,5,9.5,xlarge
280,5,5,9.5,xlarge
183,55,115,79.9,xlarge
183,55,115,79.9,xlarge
190,27,180,50,xlarge
190,27,180,50,xlarge
200,30,180,10,xlarge
100,95,97,44,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
75,67,67,70,xlarge
210,72,72,105,xlarge
180,110,120,150,xlarge
280,14,14,1.33,xlarge
280,14,14,1.33,xlarge
200,25,180,25,xlarge
158,20,100,29.3,xlarge
133,57,72,51.2,xlarge
100,95,97,44,xlarge
180,45,60,15,xlarge
150,60,60,14,xlarge
200,25,120,26,xlarge
200,20,90,12,xlarge
175,10,40,8.5,xlarge
200,25,180,25,xlarge
200,25,180,25,xlarge
200,20,90,15,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
90,50,60,53,xlarge
70,45,70,50,xlarge
197,43,71,40,xlarge
197,43,71,40,xlarge
197,43,71,40,xlarge
129,80,80,75,xlarge
180,100,100,6.5,xlarge
180,100,100,6.5,xlarge
120,63,120,45.6,xlarge
174,30,77,82.5,xlarge
80,53,63,52.3,xlarge
200,10,45,12,xlarge
2000,5,10,0.01,xlarge
200,2,4,0.53,xlarge
200,2,4,0.53,xlarge
182,65,102,165,xlarge
80,60,70,80,xlarge
110,43,100,71.4,xlarge
110,43,100,71.4,xlarge
190,140,140,186,xlarge
190,140,140,186,xlarge
210,72,72,105,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
135,64,72,57.1,xlarge
110,70,100,50,xlarge
200,20,140,35,xlarge
200,18,160,35,xlarge
142,80,100,32.5,xlarge
100,95,97,44,xlarge
120,90,90,85,xlarge
200,7,8,0.8,xlarge
200,7,8,0.8,xlarge
110,90,110,42.5,xlarge
92,45,92,50,xlarge
60,60,60,60,xlarge
150,41,50,40.1,xlarge
89,65,65,60,xlarge
200,30,180,37.5,xlarge
350,70,70,40,xlarge
200,30,85,50,xlarge
200,30,85,50,xlarge
200,30,85,50,xlarge
200,30,180,25.2,xlarge
172,68,72,66.85,xlarge
180,25,60,22,xlarge
182,25,61,24,xlarge
180,70,70,75,xlarge
100,95,97,44,xlarge
180,50,60,40,xlarge
185,52,52,47,xlarge
153,27,36,19.76,xlarge
153,27,36,19.76,xlarge
90,65,65,80,xlarge
170,65,77,67.8,xlarge
150,20,85,17.65,xlarge
150,15,50,23.9,xlarge
160,15,50,15,xlarge
133,57,72,51.2,xlarge
220,70,70,95,xlarge
180,20,20,5.6,xlarge
170,40,40,9.95,xlarge
90,50,70,50,xlarge
180,70,70,75,xlarge
207,13,15,7.8,xlarge
150,45,45,8.5,xlarge
140,20,35,4.8,xlarge
210,30,95,60,xlarge
210,30,95,60,xlarge
210,30,95,60,xlarge
167,65,65,62,xlarge
210,31,47,7.5,xlarge
95,20,50,66,xlarge
180,40,45,25,xlarge
140,25,100,45,xlarge
180,50,90,60,xlarge
180,12,12,10.55,xlarge
80,61,66,65,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,25,120,25,xlarge
200,45,100,46.7,xlarge
200,45,100,46.7,xlarge
200,45,100,46.7,xlarge
200,50,150,35.4,xlarge
300,20,20,21.5,xlarge
129,80,80,75,xlarge
183,50,50,100,xlarge
200,60,120,90,xlarge
200,60,120,90,xlarge
200,60,120,90,xlarge
200,30,120,27,xlarge
142,80,80,22,xlarge
90,60,65,72,xlarge
175,10,42,10.5,xlarge
200,20,20,13.85,xlarge
180,20,80,14,xlarge
150,20,85,17.6,xlarge
220,12,15,8.4,xlarge
80,68,68,75,xlarge
180,30,80,32,xlarge
181,32,82,45,xlarge
150,40,40,2.5,xlarge
90,60,70,64,xlarge
136,42,82,52,xlarge
100,40,46,152.6,xlarge
195,110,110,30,xlarge
195,110,110,30,xlarge
200,25,25,18.95,xlarge
180,22,70,14.8,xlarge
95,70,70,60,xlarge
152,42,52,0.032,xlarge
192,78,98,70,xlarge
850,495,595,70,xlarge
150,35,45,32.5,xlarge
150,50,50,25,xlarge
280,14,14,1.33,xlarge
200,10,80,35,xlarge
200,60,120,90,xlarge
200,60,120,90,xlarge
200,60,120,90,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,60,100,50,xlarge
200,25,120,36.8,xlarge
200,50,150,45.2,xlarge
200,50,150,45.2,xlarge
160,60,120,23,xlarge
140,60,120,26.5,xlarge
200,80,90,120,xlarge
200,80,90,120,xlarge
200,80,90,120,xlarge
200,80,90,120,xlarge
300,30,30,0.036,xlarge
150,24,24,11.65,xlarge
185,50,87,52.1,xlarge
200,40,180,40,xlarge
200,50,100,90,xlarge
200,50,100,90,xlarge
160,50,60,32,xlarge
90,65,66,70,xlarge
170,22,60,12,xlarge
166,23,63,20.7,xlarge
180,65,80,110,xlarge
200,25,160,22,xlarge
200,23,140,29.35,xlarge
156,36,36,19.75,xlarge
153,37,37,20.5,xlarge
170,25,25,9.2,xlarge
210,30,30,8.95,xlarge
150,70,70,19.3,xlarge
180,12,47,4.75,xlarge
180,65,65,90,xlarge
85,65,65,65,xlarge
200,30,180,70,xlarge
75,55,55,65,xlarge
144,13,60,3.2,xlarge
103,41,49,49,xlarge
103,41,49,49,xlarge
200,21,90,0.01,xlarge
2000,10,44,12.55,xlarge
200,40,110,40,xlarge
200,40,110,40,xlarge
190,24,130,10,xlarge
150,25,25,8.5,xlarge
180,25,61,21.65,xlarge
182,25,65,21,xlarge
180,25,61,21.65,xlarge
182,25,65,21,xlarge
133,57,72,51.2,xlarge
880,610,660,10,xlarge
180,10,56,51,xlarge
180,10,56,51,xlarge
85,30,34,450,xlarge
150,15,40,12.5,xlarge
60,40,45,124,xlarge
174,45,77,86,xlarge
83,43,72,56.6,xlarge
110,90,110,42.5,xlarge
250,10,43,13,xlarge
195,13,40,7.5,xlarge
180,25,80,14.5,xlarge
180,25,80,14.5,xlarge
150,60,60,14,xlarge
200,21,90,10,xlarge
200,21,90,10,xlarge
60,40,45,124,xlarge
200,20,90,17,xlarge
160,40,50,8,xlarge
129,80,80,75,xlarge
88,66,70,77,xlarge
200,10,45,12,xlarge
100,36,45,140,xlarge
200,30,145,15,xlarge
200,80,90,45.6,xlarge
200,80,90,45.6,xlarge
200,80,90,45.6,xlarge
200,26,160,20,xlarge
204,53,113,100,xlarge
181,51,100,85.5,xlarge
200,20,90,12,xlarge
95,75,75,65,xlarge
170,25,40,3.5,xlarge
90,60,65,72,xlarge
181,22,75,23.7,xlarge
135,64,72,57.1,xlarge
80,61,66,65,xlarge
200,30,180,30,xlarge
180,25,150,15.1,xlarge
190,80,90,37,xlarge
200,25,90,17,xlarge
200,10,10,0.98,xlarge
150,10,10,65,xlarge
200,20,120,30,xlarge
200,20,120,30,xlarge
183,55,115,79.9,xlarge
165,16,50,8.7,xlarge
180,25,60,15,xlarge
182,25,61,24,xlarge
200,30,140,13,xlarge
180,25,90,20,xlarge
187,23,87,33.2,xlarge
183,25,90,18.2,xlarge
187,23,87,33.2,xlarge
2000,35,35,15.65,xlarge
129,80,80,75,xlarge
145,20,93,4.5,xlarge
200,20,125,25,xlarge
60,60,60,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
300,18,18,25,xlarge
255,22,22,26.7,xlarge
300,18,18,25,xlarge
255,22,22,26.7,xlarge
158,18,95,25.85,xlarge
90,67,67,71.5,xlarge
180,50,80,64.5,xlarge
200,21,90,15,xlarge
177,70,77,78.2,xlarge
183,55,115,79.9,xlarge
100,36,45,140,xlarge
200,22,160,0.045,xlarge
60,60,60,60,xlarge
80,55,55,70,xlarge
180,65,70,60,xlarge
88,66,66,74.5,xlarge
150,45,50,25,xlarge
180,30,80,15,xlarge
200,20,180,22,xlarge
151,16,29,7.3,xlarge
180,60,80,51.1,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
235,70,96,20,xlarge
200,20,90,17,xlarge
175,35,45,3.2,xlarge
200,100,150,70,xlarge
200,100,150,70,xlarge
157,12,40,9.5,xlarge
184,53,80,60.3,xlarge
200,25,120,17.5,xlarge
200,30,90,12,xlarge
200,40,115,52,xlarge
200,40,115,52,xlarge
250,10,44,13.5,xlarge
200,30,160,20,xlarge
180,35,35,25,xlarge
180,65,140,143.75,xlarge
194,64,72,85.3,xlarge
100,60,75,40,xlarge
100,60,75,40,xlarge
100,60,75,40,xlarge
100,60,75,40,xlarge
200,20,180,25,xlarge
190,24,130,10,xlarge
184,53,80,60.3,xlarge
200,25,90,27,xlarge
175,10,40,8.5,xlarge
172,68,72,66.85,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
200,40,90,60,xlarge
143,32,45,24.9,xlarge
200,40,115,52,xlarge
200,40,115,52,xlarge
200,40,115,52,xlarge
240,14,14,19.35,xlarge
200,35,160,30,xlarge
200,30,90,11,xlarge
217,18,37,10.4,xlarge
88,55,80,56.1,xlarge
160,30,80,38,xlarge
161,31,81,38.5,xlarge
160,30,80,38,xlarge
161,31,81,38.5,xlarge
125,48,95,65,xlarge
180,25,60,15,xlarge
182,25,61,24,xlarge
150,41,70,2.9,xlarge
146,25,30,9,xlarge
145,25,25,3.9,xlarge
210,80,115,70,xlarge
210,80,115,70,xlarge
200,25,120,20,xlarge
140,70,90,50,xlarge
180,35,35,25,xlarge
220,37,40,70,xlarge
60,60,60,60,xlarge
200,6,46,11,xlarge
80,68,68,75,xlarge
240,25,25,8.9,xlarge
210,18,18,14,xlarge
200,25,140,25,xlarge
180,100,100,0.168,xlarge
90,70,70,42,xlarge
165,16,50,8.7,xlarge
129,80,80,75,xlarge
90,60,70,64,xlarge
180,70,70,75,xlarge
200,25,25,13.4,xlarge
190,30,150,450,xlarge
190,30,150,450,xlarge
207,13,15,7.8,xlarge
300,35,35,15,xlarge
200,20,20,11.1,xlarge
200,20,90,140,xlarge
210,10,35,28.8,xlarge
184,53,80,60.3,xlarge
172,68,72,66.85,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
120,70,82,65,xlarge
80,60,60,50,xlarge
170,45,45,6.5,xlarge
172,50,50,5.3,xlarge
183,55,115,79.9,xlarge
80,60,70,80,xlarge
200,20,125,25,xlarge
124,40,80,54,xlarge
170,5,90,8.4,xlarge
170,3,90,4.85,xlarge
200,30,160,20.1,xlarge
160,40,40,25,xlarge
200,24,160,21.2,xlarge
300,5,10,2.5,xlarge
300,5,10,2.5,xlarge
300,5,10,2.5,xlarge
300,5,10,2.5,xlarge
180,65,70,60,xlarge
200,25,180,25,xlarge
160,40,50,30,xlarge
200,30,160,20.1,xlarge
260,12,37,8,xlarge
166,54,100,55,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
200,50,100,35.2,xlarge
166,54,100,55,xlarge
166,54,100,55,xlarge
166,54,100,55,xlarge
90,66,66,67.2,xlarge
200,20,125,25,xlarge
200,25,160,35,xlarge
200,50,60,45.2,xlarge
200,30,160,65,xlarge
200,28,160,51.7,xlarge
200,23,160,28,xlarge
100,30,50,45,xlarge
200,30,120,14,xlarge
184,53,80,60.3,xlarge
200,60,120,180,xlarge
200,60,120,180,xlarge
200,30,90,21.5,xlarge
184,53,80,60.3,xlarge
850,495,595,70,xlarge
175,10,42,10.5,xlarge
180,70,70,75,xlarge
90,45,50,60,xlarge
90,45,50,60,xlarge
180,40,50,42.8,xlarge
260,21,42,16.75,xlarge
180,25,80,19.87,xlarge
200,50,50,2,xlarge
182,50,50,9.5,xlarge
200,24,76,26,xlarge
200,24,76,26,xlarge
200,24,76,26,xlarge
200,20,90,15.48,xlarge
170,75,80,125,xlarge
